"X","NMI_cluster.label","ARI_cluster.label","ASW_label","ASW_label.batch","PCR_batch","cell_cycle_conservation","isolated_label_F1","isolated_label_silhouette","graph_conn","kBET","iLISI","cLISI","hvg_overlap","trajectory"
"/mouse_brain_atac_genes_large_3batches/metrics/unscaled/full_feature/scanorama_embed",0.333182109414797,0.205237783699708,0.512821839199701,0.946707444530163,0.141327832195038,NA,0.77992277992278,0.489741975441575,0.975235979262806,0.662584680148884,0.115851141213255,0.693251945895649,NA,NA
"/mouse_brain_atac_genes_large_3batches/metrics/unscaled/full_feature/scanorama_full",0.341447421138754,0.267793663833849,0.509560647420585,0.913681457989593,0.0350815587242474,NA,0.756607400288323,0.489741975441575,0.826256150149845,0.712361461816407,0.204532220103703,0.69909520064198,NA,NA
"/mouse_brain_atac_genes_large_3batches/metrics/unscaled/full_feature/scanvi_embed",0.65205031431493,0.450867385105728,0.538148179650307,0.938449839213746,0.534680929066062,NA,0.921678495828664,0.507224111817777,0.987578743982732,0.145821243271329,0.13846633024603,0.954463145230275,NA,NA
"/mouse_brain_atac_genes_large_3batches/metrics/unscaled/full_feature/scgen_full",0.437336981885371,0.385518560338386,0.532188944518566,0.855206559132376,0.731626599671229,NA,0.878381928027318,0.516958447173238,0.981558347945428,0.927450305887276,0.316504957154334,0.816588692286403,NA,NA
"/mouse_brain_atac_genes_large_3batches/metrics/unscaled/full_feature/scvi_embed",0.503933416699392,0.425229658549704,0.514034958556294,0.94365338830244,0.609198012583374,NA,0.574158585282373,0.507224111817777,0.983917226319279,0.262267037154373,0.180716413051158,0.73305765150367,NA,NA
"/mouse_brain_atac_genes_large_3batches/metrics/unscaled/full_feature/seurat_full",0.278315657763728,0.172239018281326,0.496129953768104,0.835030583697413,0.935640139923708,NA,0.170377007374733,0.45463540032506,0.976523584905024,0.970279517519637,0.527731632739256,0.5964257563603,NA,NA
"/mouse_brain_atac_genes_large_3batches/metrics/unscaled/full_feature/seuratrpca_full",0.322617876152218,0.339246589032146,0.501337399939075,0.843441507366649,0.936471253231868,NA,0.202335955324003,0.462797861546278,0.976496380814746,0.989952640199956,0.562773787021333,0.652312092116432,NA,NA
"/mouse_brain_atac_genes_large_3batches/metrics/unscaled/full_feature/trvae_embed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"/mouse_brain_atac_genes_large_3batches/metrics/unscaled/full_feature/trvae_full",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"/mouse_brain_atac_genes_large_3batches/metrics/unscaled/full_feature/unintegrated_full",0.368287222669188,0.324407834514597,0.520182736217976,0.928520173394883,0,NA,0.841569026999491,0.507224111817777,0.985846850681366,0.24161979134224,0.0474332350046456,0.776587379095316,NA,NA
"/mouse_brain_atac_peaks_large_3batches/metrics/unscaled/full_feature/bbknn_knn",0.738282693935004,0.758149898619479,NA,NA,NA,NA,0.76577139287945,NA,0.995988959591186,0.43497519784075,0.420539321346451,0.580225695433745,NA,NA
"/mouse_brain_atac_peaks_large_3batches/metrics/unscaled/full_feature/combat_full",0.704479162306567,0.616728805873317,0.594800561666489,0.947172112252035,0.997365081229013,NA,0.886002522068096,0.506609856151044,0.992910810882881,0.0797100901016524,0.0516665865891277,0.995177267469747,NA,NA
"/mouse_brain_atac_peaks_large_3batches/metrics/unscaled/full_feature/conos_knn",0.16214668999056,0.0503416080771539,NA,NA,NA,NA,0.487733071638862,NA,0.557698937186336,0.0906699558639416,0,0.242370614958376,NA,NA
"/mouse_brain_atac_peaks_large_3batches/metrics/unscaled/full_feature/desc_embed",0.549925732072322,0.207523164610548,0.642784431576729,0.544362396078645,0.713637585682378,NA,0.912405063291139,0.46945278160274,0.515966822296355,0.40502393367799,0.0333516448260034,0.990137798079715,NA,NA
"/mouse_brain_atac_peaks_large_3batches/metrics/unscaled/full_feature/fastmnn_embed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"/mouse_brain_atac_peaks_large_3batches/metrics/unscaled/full_feature/fastmnn_full",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"/mouse_brain_atac_peaks_large_3batches/metrics/unscaled/full_feature/harmony_embed",0.687925643508668,0.608844566181928,0.597086982451245,0.830242771342944,0.866591912744191,NA,0.635868508072359,0.468878353014588,0.994608583102208,0.997392529077834,0.436069117848199,0.996449108930712,NA,NA
"/mouse_brain_atac_peaks_large_3batches/metrics/unscaled/full_feature/liger_embed",0.687607616761498,0.508122817835247,0.585202494946997,0.939410505424707,0.917878000754711,NA,0.684203002144389,0.516814842820168,0.977293162671908,0.0137286741962832,0.198722388335706,0.993877336692474,NA,NA
"/mouse_brain_atac_peaks_large_3batches/metrics/unscaled/full_feature/mnn_full",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"/mouse_brain_atac_peaks_large_3batches/metrics/unscaled/full_feature/saucie_embed",0.350474525603563,0.136288538239826,0.342533931136131,0.399872052469063,0,NA,0.366661801196906,0.260023683309555,0.797026565099167,0.531214750932104,0.0635502930248342,0.834512482737014,NA,NA
"/mouse_brain_atac_peaks_large_3batches/metrics/unscaled/full_feature/saucie_full",0.347620551353605,0.136797145425998,0.340014204382896,0.372318352913049,0,NA,0.418805590851334,0.260023683309555,0.795415420890948,0.515569038839604,0.0661583771207267,0.834009450080095,NA,NA
"/mouse_brain_atac_peaks_large_3batches/metrics/unscaled/full_feature/scanorama_embed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"/mouse_brain_atac_peaks_large_3batches/metrics/unscaled/full_feature/scanorama_full",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"/mouse_brain_atac_peaks_large_3batches/metrics/unscaled/full_feature/scanvi_embed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"/mouse_brain_atac_peaks_large_3batches/metrics/unscaled/full_feature/scgen_full",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"/mouse_brain_atac_peaks_large_3batches/metrics/unscaled/full_feature/scvi_embed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"/mouse_brain_atac_peaks_large_3batches/metrics/unscaled/full_feature/seurat_full",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"/mouse_brain_atac_peaks_large_3batches/metrics/unscaled/full_feature/seuratrpca_full",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"/mouse_brain_atac_peaks_large_3batches/metrics/unscaled/full_feature/trvae_embed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"/mouse_brain_atac_peaks_large_3batches/metrics/unscaled/full_feature/trvae_full",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"/mouse_brain_atac_peaks_large_3batches/metrics/unscaled/full_feature/unintegrated_full",0.760385017971284,0.607981706343838,0.604326486587524,0.810819163049793,0,NA,0.974890958387363,0.516814926639199,0.998267418769693,0.444727290338903,0.00775906889832401,0.997812087404124,NA,NA
"/mouse_brain_atac_windows_large_3batches/metrics/unscaled/full_feature/bbknn_knn",0.731740496089291,0.750804405874254,NA,NA,NA,NA,0.549027125467267,NA,0.998768625191464,0.100180722423591,0.422971741112125,0.62974010063361,NA,NA
"/mouse_brain_atac_windows_large_3batches/metrics/unscaled/full_feature/combat_full",0.697919343818474,0.583342974640656,0.615207515656948,0.834964406414667,0.994599360914967,NA,0.941176470588235,0.520949201658368,0.998633823751625,0.0418974790929244,0.00817757552434772,1,NA,NA
"/mouse_brain_atac_windows_large_3batches/metrics/unscaled/full_feature/conos_knn",0.264648072310726,0.100701249181393,NA,NA,NA,NA,0.444989775051125,NA,0.447722531058421,0.327376296214032,0,0.624798377783939,NA,NA
"/mouse_brain_atac_windows_large_3batches/metrics/unscaled/full_feature/desc_embed",0.56188200999749,0.225492670458118,0.653419777750969,0.415549607232291,0.435198059286905,NA,0.880136536694237,0.512504030950368,0.696003933811566,0.223859402738605,0.0075896100913676,0.995961396928515,NA,NA
"/mouse_brain_atac_windows_large_3batches/metrics/unscaled/full_feature/fastmnn_embed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"/mouse_brain_atac_windows_large_3batches/metrics/unscaled/full_feature/fastmnn_full",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"/mouse_brain_atac_windows_large_3batches/metrics/unscaled/full_feature/harmony_embed",0.683661453304204,0.578145674189512,0.606743471967322,0.884918816000595,0.971199707236833,NA,0.70614777213762,0.483030943199992,0.994616522957369,0.856252989599377,0.346175646062144,0.995341150574079,NA,NA
"/mouse_brain_atac_windows_large_3batches/metrics/unscaled/full_feature/liger_embed",0.668963278457199,0.509371053482557,0.650240740771213,0.911586559662892,0.768517548322774,NA,0.89390402075227,0.511470701545477,0.859229344107525,0.0251785363777307,0.149879544220541,0.996824484028234,NA,NA
"/mouse_brain_atac_windows_large_3batches/metrics/unscaled/full_feature/mnn_full",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"/mouse_brain_atac_windows_large_3batches/metrics/unscaled/full_feature/saucie_embed",0.293270327005341,0.102303089830352,0.218919008970261,0.434387383076743,0.123020539618156,NA,0.281892021022456,0.200401186943054,0.526515537630416,0.44908379807329,0.109268094767782,0.755977741084812,NA,NA
"/mouse_brain_atac_windows_large_3batches/metrics/unscaled/full_feature/saucie_full",0.290935404951812,0.096683493485771,0.208819627761841,0.422697643225878,0.123019013591644,NA,0.261998985286657,0.200401186943054,0.527485745004237,0.439587814156785,0.108828553439609,0.747526317491761,NA,NA
"/mouse_brain_atac_windows_large_3batches/metrics/unscaled/full_feature/scanorama_embed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"/mouse_brain_atac_windows_large_3batches/metrics/unscaled/full_feature/scanorama_full",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"/mouse_brain_atac_windows_large_3batches/metrics/unscaled/full_feature/scanvi_embed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"/mouse_brain_atac_windows_large_3batches/metrics/unscaled/full_feature/scgen_full",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"/mouse_brain_atac_windows_large_3batches/metrics/unscaled/full_feature/scvi_embed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"/mouse_brain_atac_windows_large_3batches/metrics/unscaled/full_feature/seurat_full",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"/mouse_brain_atac_windows_large_3batches/metrics/unscaled/full_feature/seuratrpca_full",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"/mouse_brain_atac_windows_large_3batches/metrics/unscaled/full_feature/trvae_embed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"/mouse_brain_atac_windows_large_3batches/metrics/unscaled/full_feature/trvae_full",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"/mouse_brain_atac_windows_large_3batches/metrics/unscaled/full_feature/unintegrated_full",0.722086285102549,0.423593086091433,0.618019342422485,0.866217800767622,0,NA,0.988873106060606,0.511470701545477,0.99976364757068,0.0389214504155021,3.33066907387547e-16,1,NA,NA
