,NMI_cluster/label,ARI_cluster/label,ASW_label,ASW_label/batch,PCR_batch,cell_cycle_conservation,isolated_label_F1,isolated_label_silhouette,graph_conn,kBET,iLISI,cLISI,hvg_overlap,trajectory
/mouse_brain_atac_windows_small/metrics/unscaled/full_feature/scanorama_full,0.6089973094,0.3803280895,0.5486812219,0.735068856,0,,0.88057041,0.4759818465,0.9836625725,0.0627112299,0.1984580728,0.9965295683,,
/mouse_brain_atac_peaks_small_2/metrics/unscaled/full_feature/scanorama_full,0.7072632142,0.5719509997,0.5598049462,0.7205527888,0,,0.9750183688,0.4818028659,0.9879915743,0.4833257337,0.1938878853,0.997629841,,
/mouse_brain_atac_genes_small/metrics/unscaled/full_feature/scanorama_full,0.4656294639,0.3214724016,0.5195088107,0.8165164562,0.0467221465,,0.6537943422,0.5381489806,0.9548537627,0.9943201863,0.3265499726,0.8436946816,,
/mouse_brain_atac_windows_small/metrics/unscaled/full_feature/seurat_full,0.7886235899,0.8055733686,0.6238436177,0.6747664111,0.6732335489,,0.876301541,0.5436148122,0.9905233822,0.5764444772,0.3596392688,0.9968363255,,
/mouse_brain_atac_peaks_small_2/metrics/unscaled/full_feature/seurat_full,0.6613268137,0.4308035174,0.6054652333,0.7241297115,0.5377687601,,0.9649749821,0.5531749614,0.9926126213,0.4796850638,0.0211022976,0.9971814772,,
/mouse_brain_atac_genes_small/metrics/unscaled/full_feature/seurat_full,0.4387447956,0.3548616868,0.5277058128,0.8628137141,0.6935166279,,0.5645491803,0.5473402105,0.8315371465,0.9438808132,0.4975259118,0.6858915573,,
/mouse_brain_atac_windows_small/metrics/unscaled/full_feature/seuratrpca_full,0.6858437341,0.5763724911,0.6149781868,0.6587611279,0,,0.8913213448,0.6720623523,0.9875570493,0.2501006134,0.1359417536,0.9960980053,,
/mouse_brain_atac_peaks_small_2/metrics/unscaled/full_feature/seuratrpca_full,0.7116812814,0.5793887811,0.6457622498,0.7695547704,0.3100292652,,0.9261049724,0.6203681827,0.9905434102,0.2861261568,0.1246823886,0.998175083,,
/mouse_brain_atac_genes_small/metrics/unscaled/full_feature/seuratrpca_full,0.4591865142,0.3368155704,0.5253004078,0.8766078668,0.837108156,,0.6468548787,0.5361088626,0.9716389064,0.9709541707,0.5324715724,0.7572566501,,
/mouse_brain_atac_windows_small/metrics/unscaled/full_feature/saucie_full,0.4849039619,0.2951256102,0.5251221061,0.7010413378,0.8242595623,,0.4198004605,0.4123762399,0.8094934337,0.1756791763,0.4538862266,0.8355757748,,
/mouse_brain_atac_peaks_small_2/metrics/unscaled/full_feature/saucie_full,0.4990529858,0.3465870731,0.5974426791,0.7888719523,0.9857980893,,0.2925317632,0.446866706,0.8065369033,0.0682659218,0.559374688,0.8108124513,,
/mouse_brain_atac_genes_small/metrics/unscaled/full_feature/saucie_full,0.4075533957,0.2518430243,0.5028904672,0.810663778,0.9393938533,,0.2795757411,0.4488037936,0.7133250055,0.282926007,0.5822538247,0.6964545288,,
/mouse_brain_atac_windows_small/metrics/unscaled/full_feature/saucie_embed,0.4743824355,0.2876291506,0.5250599626,0.7015325798,0.8242598094,,0.3868766404,0.4123762399,0.809318105,0.1765882243,0.4599410683,0.8367460563,,
/mouse_brain_atac_peaks_small_2/metrics/unscaled/full_feature/saucie_embed,0.4913490633,0.3437681476,0.5972919241,0.7893068948,0.9857981001,,0.2973293769,0.446866706,0.8065369033,0.067541038,0.553652879,0.8099848151,,
/mouse_brain_atac_genes_small/metrics/unscaled/full_feature/saucie_embed,0.3911975939,0.2159515256,0.5028399818,0.8111234559,0.9393939275,,0.2939319537,0.4488037936,0.7133250055,0.2825020903,0.5779046352,0.7080188177,,
/mouse_brain_atac_windows_small/metrics/unscaled/full_feature/harmony_embed,0.6616054691,0.5548527677,0.6116004586,0.8173054763,0.8409286779,,0.7693010507,0.4202643707,0.9876172504,0.8189305516,0.375651074,0.9902742318,,
/mouse_brain_atac_peaks_small_2/metrics/unscaled/full_feature/harmony_embed,0.6732327309,0.5693868624,0.5975287188,0.8195247436,0.721422533,,0.8120356612,0.4125088677,0.9896597865,0.9430033602,0.4199733946,0.9927173068,,
/mouse_brain_atac_genes_small/metrics/unscaled/full_feature/harmony_embed,0.5117705304,0.4547309833,0.547061184,0.9270761079,0.828886521,,0.6254295533,0.4071662277,0.9721121026,0.753228002,0.4822014871,0.8755346986,,
/mouse_brain_atac_windows_small/metrics/unscaled/full_feature/bbknn_knn,0.6631756806,0.6635372059,,,,,0.6388478582,,0.985048265,0.319660957,0.5580684904,0.984063803,,
/mouse_brain_atac_peaks_small_2/metrics/unscaled/full_feature/bbknn_knn,0.6933562068,0.6749022884,,,,,0.7385424493,,0.9850438511,0.5436319548,0.5674812996,0.9790836586,,
/mouse_brain_atac_genes_small/metrics/unscaled/full_feature/bbknn_knn,0.3905172163,0.3053278291,,,,,0.3597788734,,0.9663122026,0.4653197032,0.7625601257,0.5789303924,,
/mouse_brain_atac_windows_small/metrics/unscaled/full_feature/scvi_embed,0.7367405619,0.6476580355,0.5411695838,0.8340808841,0.4100352356,,0.9688747007,0.5383396596,0.9953891422,0.2695906872,0.2643764847,0.9916222111,,
/mouse_brain_atac_peaks_small_2/metrics/unscaled/full_feature/scvi_embed,0.761109194,0.8094822878,0.5268028565,0.8417911955,0.4512599852,,0.9695057834,0.6055978537,0.9940814429,0.2427668426,0.3049551217,0.989549518,,
/mouse_brain_atac_genes_small/metrics/unscaled/full_feature/scvi_embed,0.5858899373,0.5245515782,0.5360592008,0.9327961661,0.9068710374,,0.8131007476,0.5323343314,0.9801936577,0.3260314065,0.6239479207,0.8460967266,,
/mouse_brain_atac_windows_small/metrics/unscaled/full_feature/scanvi_embed,0.7587167048,0.6795751114,0.5389006883,0.8223629797,0.2809545795,,0.9764846552,0.5383395553,0.9939782705,0.2601723988,0.2805244386,0.9923215685,,
/mouse_brain_atac_peaks_small_2/metrics/unscaled/full_feature/scanvi_embed,0.7554829057,0.6587852504,0.5386325642,0.8628863969,0.5072853597,,0.9725352113,0.6055978537,0.9939611019,0.2439819057,0.3095792104,0.9923199966,,
/mouse_brain_atac_genes_small/metrics/unscaled/full_feature/scanvi_embed,0.7732260051,0.7881254101,0.549694173,0.9309662409,0.8160144504,,0.9193850769,0.5323343314,0.9810839916,0.2166831287,0.5728146474,0.9332866283,,
/mouse_brain_atac_windows_small/metrics/unscaled/full_feature/conos_knn,0.4193086088,0.303862909,,,,,0.8336092715,,0.5962182791,0.1681563526,0,0.5359169487,,
/mouse_brain_atac_peaks_small_2/metrics/unscaled/full_feature/conos_knn,0.3745324208,0.3084012841,,,,,0.6958400864,,0.5363142799,0.0335365682,0,0.3896378859,,
/mouse_brain_atac_genes_small/metrics/unscaled/full_feature/conos_knn,0.4721754269,0.3639902991,,,,,0.8158478605,,0.9665137664,0.1806235713,0,0.7556262926,,
/mouse_brain_atac_windows_small/metrics/unscaled/full_feature/combat_full,0.6521534921,0.3815525612,0.5978611782,0.7839529506,0.9978700036,,0.9731462926,0.4991955253,0.9985875801,0.0346098434,0.0015308651,1,,
/mouse_brain_atac_peaks_small_2/metrics/unscaled/full_feature/combat_full,0.6595229072,0.4952433117,0.598627992,0.8488707002,0.9978305636,,0.9726224784,0.4959416711,0.9959761811,0.0343062723,0.006684923,0.9986687993,,
/mouse_brain_atac_genes_small/metrics/unscaled/full_feature/combat_full,0.4698786413,0.4055539502,0.5355311856,0.951192227,0.9998744368,,0.6772639692,0.5080545954,0.9866561809,0.2596951442,0.4128066566,0.7955850611,,
/mouse_brain_atac_windows_small/metrics/unscaled/full_feature/liger_embed,0.6405573768,0.3970809419,0.6411419047,0.8874564604,0.896055408,,0.7843631778,0.5383396596,0.9779766404,0.1384138141,0.5496207366,0.9893347319,,
/mouse_brain_atac_peaks_small_2/metrics/unscaled/full_feature/liger_embed,0.7420518786,0.7266932192,0.6349234719,0.8938566548,0.763549208,,0.7138855542,0.607434608,0.9873221406,0.0557376263,0.6156380681,0.9942110684,,
/mouse_brain_atac_genes_small/metrics/unscaled/full_feature/liger_embed,0.4045649154,0.2625001739,0.5306572548,0.9204144761,0.937930984,,0.5087295192,0.5323343314,0.9551625028,0.1453496639,0.7272097629,0.763082999,,
/mouse_brain_atac_windows_small/metrics/unscaled/full_feature/scgen_full,0.7372451465,0.5546634293,0.6373176277,0.7251642162,0,,0.9050328228,0.5281216837,0.8508281463,0.0655779408,0.0905871314,1,,
/mouse_brain_atac_peaks_small_2/metrics/unscaled/full_feature/scgen_full,0.6569634331,0.3380757864,0.7069012374,0.6748214657,0.0444699661,,0.8386036961,0.6111453325,0.9912836773,0.0709181412,0.2054667816,0.9992286043,,
/mouse_brain_atac_genes_small/metrics/unscaled/full_feature/scgen_full,0.6148931491,0.6517897281,0.579620786,0.8345345692,0.2002263942,,0.8347826087,0.5476335026,0.9923100888,0.7066061359,0.3656152955,0.9751205866,,
/mouse_brain_atac_windows_small/metrics/unscaled/full_feature/fastmnn_embed,0.7260423853,0.6292982927,0.5566748768,0.7451206751,0,,0.9218950064,0.4825964626,0.9924216303,0.1422499567,0.2369017404,0.9918399116,,
/mouse_brain_atac_peaks_small_2/metrics/unscaled/full_feature/fastmnn_embed,,,,,,,,,,,,,,
/mouse_brain_atac_genes_small/metrics/unscaled/full_feature/fastmnn_embed,0.4078859717,0.223497361,0.5299226851,0.9319123809,0.457684233,,0.4621248213,0.4988196257,0.9832693806,0.2011570676,0.4569170985,0.7262305279,,
/mouse_brain_atac_windows_small/metrics/unscaled/full_feature/fastmnn_full,0.6865556488,0.4524333174,0.5566748604,0.7451206312,0,,0.9207161125,0.4825964626,0.9928298738,0.140983596,0.2397279689,0.9915119889,,
/mouse_brain_atac_peaks_small_2/metrics/unscaled/full_feature/fastmnn_full,,,,,,,,,,,,,,
/mouse_brain_atac_genes_small/metrics/unscaled/full_feature/fastmnn_full,0.4078859717,0.223497361,0.5299226828,0.9319123785,0.4576847967,,0.4621248213,0.4988196257,0.9832693806,0.2010268517,0.45954169,0.7174704924,,
/mouse_brain_atac_windows_small/metrics/unscaled/full_feature/desc_embed,0.5046334589,0.1919019793,0.5956360251,0.5136623213,0,,0.625613079,0.4568033405,0.4719448955,0.5967652118,0.0805651719,0.9688920072,,
/mouse_brain_atac_peaks_small_2/metrics/unscaled/full_feature/desc_embed,0.538904265,0.2170680465,0.6139701977,0.4633326249,0,,0.7450462351,0.4369758964,0.1953511716,0.3426747895,0.0255143856,0.9819609299,,
/mouse_brain_atac_genes_small/metrics/unscaled/full_feature/desc_embed,0.5927833343,0.3605522001,0.6835766435,0.7505143867,0.8353144164,,0.9142857143,0.4983800114,0.9429021515,0.129088119,0.4973011218,0.965029955,,
/mouse_brain_atac_windows_small/metrics/unscaled/full_feature/unintegrated_full,0.7383003554,0.5060126284,0.6192695796,0.7391033701,0,,0.98708636,0.5383395553,0.9988050474,0.0440079947,0.017154333,0.9992374608,,
/mouse_brain_atac_peaks_small_2/metrics/unscaled/full_feature/unintegrated_full,0.7263656756,0.5332306249,0.6243158728,0.7586730723,0,,0.9776516495,0.6055978537,0.9981739408,0.2220757728,0.0218709977,0.9991450748,,
/mouse_brain_atac_genes_small/metrics/unscaled/full_feature/unintegrated_full,0.4956703117,0.3517096435,0.5388365164,0.9017948793,0,,0.8959827834,0.5323343314,0.9892778171,0.3122008854,0.1430026054,0.8645914566,,
